user,stimulus_order,image_a,image_b,reference_a,reference_b,choice
test1,133,images/train_2000/023.png_crop_4490_0000_a.png,images/train_2000/023.png_crop_4490_0000_b.png,images/train_2000/023.png_crop_4490_0000_ref.png,images/train_2000/023.png_crop_4490_0000_ref.png,A
test1,134,images/train_2000/023.png_crop_4648_0000_a.png,images/train_2000/023.png_crop_4648_0000_b.png,images/train_2000/023.png_crop_4648_0000_ref.png,images/train_2000/023.png_crop_4648_0000_ref.png,B
test1,135,images/train_2000/023.png_crop_4677_0000_a.png,images/train_2000/023.png_crop_4677_0000_b.png,images/train_2000/023.png_crop_4677_0000_ref.png,images/train_2000/023.png_crop_4677_0000_ref.png,A
test1,136,images/train_2000/023.png_crop_467_0000_a.png,images/train_2000/023.png_crop_467_0000_b.png,images/train_2000/023.png_crop_467_0000_ref.png,images/train_2000/023.png_crop_467_0000_ref.png,B
test1,137,images/train_2000/023.png_crop_5327_0000_a.png,images/train_2000/023.png_crop_5327_0000_b.png,images/train_2000/023.png_crop_5327_0000_ref.png,images/train_2000/023.png_crop_5327_0000_ref.png,A
test1,138,images/train_2000/023.png_crop_5413_0000_a.png,images/train_2000/023.png_crop_5413_0000_b.png,images/train_2000/023.png_crop_5413_0000_ref.png,images/train_2000/023.png_crop_5413_0000_ref.png,A
test1,139,images/train_2000/023.png_crop_5435_0000_a.png,images/train_2000/023.png_crop_5435_0000_b.png,images/train_2000/023.png_crop_5435_0000_ref.png,images/train_2000/023.png_crop_5435_0000_ref.png,B
test1,140,images/train_2000/023.png_crop_5642_0000_a.png,images/train_2000/023.png_crop_5642_0000_b.png,images/train_2000/023.png_crop_5642_0000_ref.png,images/train_2000/023.png_crop_5642_0000_ref.png,A
test1,141,images/train_2000/023.png_crop_5664_0000_a.png,images/train_2000/023.png_crop_5664_0000_b.png,images/train_2000/023.png_crop_5664_0000_ref.png,images/train_2000/023.png_crop_5664_0000_ref.png,B
test1,142,images/train_2000/023.png_crop_5829_0000_a.png,images/train_2000/023.png_crop_5829_0000_b.png,images/train_2000/023.png_crop_5829_0000_ref.png,images/train_2000/023.png_crop_5829_0000_ref.png,B
test1,143,images/train_2000/023.png_crop_6315_0000_a.png,images/train_2000/023.png_crop_6315_0000_b.png,images/train_2000/023.png_crop_6315_0000_ref.png,images/train_2000/023.png_crop_6315_0000_ref.png,A
test1,144,images/train_2000/023.png_crop_6322_0000_a.png,images/train_2000/023.png_crop_6322_0000_b.png,images/train_2000/023.png_crop_6322_0000_ref.png,images/train_2000/023.png_crop_6322_0000_ref.png,A
test1,145,images/train_2000/023.png_crop_7009_0000_a.png,images/train_2000/023.png_crop_7009_0000_b.png,images/train_2000/023.png_crop_7009_0000_ref.png,images/train_2000/023.png_crop_7009_0000_ref.png,B
test1,146,images/train_2000/023.png_crop_711_0000_a.png,images/train_2000/023.png_crop_711_0000_b.png,images/train_2000/023.png_crop_711_0000_ref.png,images/train_2000/023.png_crop_711_0000_ref.png,A
test1,147,images/train_2000/023.png_crop_7138_0000_a.png,images/train_2000/023.png_crop_7138_0000_b.png,images/train_2000/023.png_crop_7138_0000_ref.png,images/train_2000/023.png_crop_7138_0000_ref.png,B
test1,148,images/train_2000/023.png_crop_759_0000_a.png,images/train_2000/023.png_crop_759_0000_b.png,images/train_2000/023.png_crop_759_0000_ref.png,images/train_2000/023.png_crop_759_0000_ref.png,B
test1,149,images/train_2000/023.png_crop_8061_0000_a.png,images/train_2000/023.png_crop_8061_0000_b.png,images/train_2000/023.png_crop_8061_0000_ref.png,images/train_2000/023.png_crop_8061_0000_ref.png,B
test1,150,images/train_2000/023.png_crop_817_0000_a.png,images/train_2000/023.png_crop_817_0000_b.png,images/train_2000/023.png_crop_817_0000_ref.png,images/train_2000/023.png_crop_817_0000_ref.png,A
test1,151,images/train_2000/023.png_crop_8198_0000_a.png,images/train_2000/023.png_crop_8198_0000_b.png,images/train_2000/023.png_crop_8198_0000_ref.png,images/train_2000/023.png_crop_8198_0000_ref.png,A
test1,152,images/train_2000/023.png_crop_8427_0000_a.png,images/train_2000/023.png_crop_8427_0000_b.png,images/train_2000/023.png_crop_8427_0000_ref.png,images/train_2000/023.png_crop_8427_0000_ref.png,A
test1,153,images/train_2000/023.png_crop_8720_0000_a.png,images/train_2000/023.png_crop_8720_0000_b.png,images/train_2000/023.png_crop_8720_0000_ref.png,images/train_2000/023.png_crop_8720_0000_ref.png,B
test1,154,images/train_2000/023.png_crop_8806_0000_a.png,images/train_2000/023.png_crop_8806_0000_b.png,images/train_2000/023.png_crop_8806_0000_ref.png,images/train_2000/023.png_crop_8806_0000_ref.png,B
test1,155,images/train_2000/025.png_crop_1003_0000_a.png,images/train_2000/025.png_crop_1003_0000_b.png,images/train_2000/025.png_crop_1003_0000_ref.png,images/train_2000/025.png_crop_1003_0000_ref.png,B
test1,156,images/train_2000/025.png_crop_1149_0000_a.png,images/train_2000/025.png_crop_1149_0000_b.png,images/train_2000/025.png_crop_1149_0000_ref.png,images/train_2000/025.png_crop_1149_0000_ref.png,A
test1,157,images/train_2000/025.png_crop_1323_0000_a.png,images/train_2000/025.png_crop_1323_0000_b.png,images/train_2000/025.png_crop_1323_0000_ref.png,images/train_2000/025.png_crop_1323_0000_ref.png,A
test1,158,images/train_2000/025.png_crop_1639_0000_a.png,images/train_2000/025.png_crop_1639_0000_b.png,images/train_2000/025.png_crop_1639_0000_ref.png,images/train_2000/025.png_crop_1639_0000_ref.png,B
test1,159,images/train_2000/025.png_crop_1805_0000_a.png,images/train_2000/025.png_crop_1805_0000_b.png,images/train_2000/025.png_crop_1805_0000_ref.png,images/train_2000/025.png_crop_1805_0000_ref.png,A
test1,160,images/train_2000/025.png_crop_192_0000_a.png,images/train_2000/025.png_crop_192_0000_b.png,images/train_2000/025.png_crop_192_0000_ref.png,images/train_2000/025.png_crop_192_0000_ref.png,B
test1,161,images/train_2000/025.png_crop_197_0000_a.png,images/train_2000/025.png_crop_197_0000_b.png,images/train_2000/025.png_crop_197_0000_ref.png,images/train_2000/025.png_crop_197_0000_ref.png,A
test1,162,images/train_2000/025.png_crop_2063_0000_a.png,images/train_2000/025.png_crop_2063_0000_b.png,images/train_2000/025.png_crop_2063_0000_ref.png,images/train_2000/025.png_crop_2063_0000_ref.png,A
test1,163,images/train_2000/025.png_crop_2211_0000_a.png,images/train_2000/025.png_crop_2211_0000_b.png,images/train_2000/025.png_crop_2211_0000_ref.png,images/train_2000/025.png_crop_2211_0000_ref.png,B
test1,164,images/train_2000/025.png_crop_2241_0000_a.png,images/train_2000/025.png_crop_2241_0000_b.png,images/train_2000/025.png_crop_2241_0000_ref.png,images/train_2000/025.png_crop_2241_0000_ref.png,A
test1,165,images/train_2000/025.png_crop_2261_0000_a.png,images/train_2000/025.png_crop_2261_0000_b.png,images/train_2000/025.png_crop_2261_0000_ref.png,images/train_2000/025.png_crop_2261_0000_ref.png,A
test1,166,images/train_2000/025.png_crop_2306_0000_a.png,images/train_2000/025.png_crop_2306_0000_b.png,images/train_2000/025.png_crop_2306_0000_ref.png,images/train_2000/025.png_crop_2306_0000_ref.png,A
test1,167,images/train_2000/025.png_crop_2314_0000_a.png,images/train_2000/025.png_crop_2314_0000_b.png,images/train_2000/025.png_crop_2314_0000_ref.png,images/train_2000/025.png_crop_2314_0000_ref.png,A
test1,168,images/train_2000/025.png_crop_236_0000_a.png,images/train_2000/025.png_crop_236_0000_b.png,images/train_2000/025.png_crop_236_0000_ref.png,images/train_2000/025.png_crop_236_0000_ref.png,A
test1,169,images/train_2000/025.png_crop_2717_0000_a.png,images/train_2000/025.png_crop_2717_0000_b.png,images/train_2000/025.png_crop_2717_0000_ref.png,images/train_2000/025.png_crop_2717_0000_ref.png,B
test1,170,images/train_2000/025.png_crop_2728_0000_a.png,images/train_2000/025.png_crop_2728_0000_b.png,images/train_2000/025.png_crop_2728_0000_ref.png,images/train_2000/025.png_crop_2728_0000_ref.png,B
test1,171,images/train_2000/025.png_crop_280_0000_a.png,images/train_2000/025.png_crop_280_0000_b.png,images/train_2000/025.png_crop_280_0000_ref.png,images/train_2000/025.png_crop_280_0000_ref.png,B
test1,172,images/train_2000/025.png_crop_2949_0000_a.png,images/train_2000/025.png_crop_2949_0000_b.png,images/train_2000/025.png_crop_2949_0000_ref.png,images/train_2000/025.png_crop_2949_0000_ref.png,A
test1,173,images/train_2000/025.png_crop_2968_0000_a.png,images/train_2000/025.png_crop_2968_0000_b.png,images/train_2000/025.png_crop_2968_0000_ref.png,images/train_2000/025.png_crop_2968_0000_ref.png,B
test1,174,images/train_2000/025.png_crop_3008_0000_a.png,images/train_2000/025.png_crop_3008_0000_b.png,images/train_2000/025.png_crop_3008_0000_ref.png,images/train_2000/025.png_crop_3008_0000_ref.png,A
test1,175,images/train_2000/025.png_crop_3381_0000_a.png,images/train_2000/025.png_crop_3381_0000_b.png,images/train_2000/025.png_crop_3381_0000_ref.png,images/train_2000/025.png_crop_3381_0000_ref.png,A
test1,176,images/train_2000/025.png_crop_3476_0000_a.png,images/train_2000/025.png_crop_3476_0000_b.png,images/train_2000/025.png_crop_3476_0000_ref.png,images/train_2000/025.png_crop_3476_0000_ref.png,A
test1,177,images/train_2000/025.png_crop_3575_0000_a.png,images/train_2000/025.png_crop_3575_0000_b.png,images/train_2000/025.png_crop_3575_0000_ref.png,images/train_2000/025.png_crop_3575_0000_ref.png,A
test1,178,images/train_2000/025.png_crop_3635_0000_a.png,images/train_2000/025.png_crop_3635_0000_b.png,images/train_2000/025.png_crop_3635_0000_ref.png,images/train_2000/025.png_crop_3635_0000_ref.png,B
test1,179,images/train_2000/025.png_crop_3784_0000_a.png,images/train_2000/025.png_crop_3784_0000_b.png,images/train_2000/025.png_crop_3784_0000_ref.png,images/train_2000/025.png_crop_3784_0000_ref.png,B
test1,180,images/train_2000/025.png_crop_3844_0000_a.png,images/train_2000/025.png_crop_3844_0000_b.png,images/train_2000/025.png_crop_3844_0000_ref.png,images/train_2000/025.png_crop_3844_0000_ref.png,B
test1,181,images/train_2000/025.png_crop_4014_0000_a.png,images/train_2000/025.png_crop_4014_0000_b.png,images/train_2000/025.png_crop_4014_0000_ref.png,images/train_2000/025.png_crop_4014_0000_ref.png,B
test1,182,images/train_2000/025.png_crop_4026_0000_a.png,images/train_2000/025.png_crop_4026_0000_b.png,images/train_2000/025.png_crop_4026_0000_ref.png,images/train_2000/025.png_crop_4026_0000_ref.png,A
test1,183,images/train_2000/025.png_crop_4052_0000_a.png,images/train_2000/025.png_crop_4052_0000_b.png,images/train_2000/025.png_crop_4052_0000_ref.png,images/train_2000/025.png_crop_4052_0000_ref.png,B
test1,184,images/train_2000/025.png_crop_4076_0000_a.png,images/train_2000/025.png_crop_4076_0000_b.png,images/train_2000/025.png_crop_4076_0000_ref.png,images/train_2000/025.png_crop_4076_0000_ref.png,B
test1,185,images/train_2000/025.png_crop_4212_0000_a.png,images/train_2000/025.png_crop_4212_0000_b.png,images/train_2000/025.png_crop_4212_0000_ref.png,images/train_2000/025.png_crop_4212_0000_ref.png,A
test1,186,images/train_2000/025.png_crop_4266_0000_a.png,images/train_2000/025.png_crop_4266_0000_b.png,images/train_2000/025.png_crop_4266_0000_ref.png,images/train_2000/025.png_crop_4266_0000_ref.png,B
test1,187,images/train_2000/025.png_crop_4314_0000_a.png,images/train_2000/025.png_crop_4314_0000_b.png,images/train_2000/025.png_crop_4314_0000_ref.png,images/train_2000/025.png_crop_4314_0000_ref.png,A
test1,188,images/train_2000/025.png_crop_4699_0000_a.png,images/train_2000/025.png_crop_4699_0000_b.png,images/train_2000/025.png_crop_4699_0000_ref.png,images/train_2000/025.png_crop_4699_0000_ref.png,B
test1,189,images/train_2000/025.png_crop_74_0000_a.png,images/train_2000/025.png_crop_74_0000_b.png,images/train_2000/025.png_crop_74_0000_ref.png,images/train_2000/025.png_crop_74_0000_ref.png,B
test1,190,images/train_2000/025.png_crop_759_0000_a.png,images/train_2000/025.png_crop_759_0000_b.png,images/train_2000/025.png_crop_759_0000_ref.png,images/train_2000/025.png_crop_759_0000_ref.png,B
test1,191,images/train_2000/025.png_crop_968_0000_a.png,images/train_2000/025.png_crop_968_0000_b.png,images/train_2000/025.png_crop_968_0000_ref.png,images/train_2000/025.png_crop_968_0000_ref.png,B
test1,192,images/train_2000/069.png_crop_1240_0000_a.png,images/train_2000/069.png_crop_1240_0000_b.png,images/train_2000/069.png_crop_1240_0000_ref.png,images/train_2000/069.png_crop_1240_0000_ref.png,B
test1,193,images/train_2000/069.png_crop_1611_0000_a.png,images/train_2000/069.png_crop_1611_0000_b.png,images/train_2000/069.png_crop_1611_0000_ref.png,images/train_2000/069.png_crop_1611_0000_ref.png,A
test1,194,images/train_2000/069.png_crop_1625_0000_a.png,images/train_2000/069.png_crop_1625_0000_b.png,images/train_2000/069.png_crop_1625_0000_ref.png,images/train_2000/069.png_crop_1625_0000_ref.png,A
test1,195,images/train_2000/069.png_crop_1804_0000_a.png,images/train_2000/069.png_crop_1804_0000_b.png,images/train_2000/069.png_crop_1804_0000_ref.png,images/train_2000/069.png_crop_1804_0000_ref.png,A
test1,196,images/train_2000/069.png_crop_1921_0000_a.png,images/train_2000/069.png_crop_1921_0000_b.png,images/train_2000/069.png_crop_1921_0000_ref.png,images/train_2000/069.png_crop_1921_0000_ref.png,A
test1,197,images/train_2000/069.png_crop_2096_0000_a.png,images/train_2000/069.png_crop_2096_0000_b.png,images/train_2000/069.png_crop_2096_0000_ref.png,images/train_2000/069.png_crop_2096_0000_ref.png,A
test1,198,images/train_2000/069.png_crop_210_0000_a.png,images/train_2000/069.png_crop_210_0000_b.png,images/train_2000/069.png_crop_210_0000_ref.png,images/train_2000/069.png_crop_210_0000_ref.png,A
test1,199,images/train_2000/069.png_crop_2157_0000_a.png,images/train_2000/069.png_crop_2157_0000_b.png,images/train_2000/069.png_crop_2157_0000_ref.png,images/train_2000/069.png_crop_2157_0000_ref.png,A
test1,200,images/train_2000/069.png_crop_2200_0000_a.png,images/train_2000/069.png_crop_2200_0000_b.png,images/train_2000/069.png_crop_2200_0000_ref.png,images/train_2000/069.png_crop_2200_0000_ref.png,B
test1,201,images/train_2000/069.png_crop_2218_0000_a.png,images/train_2000/069.png_crop_2218_0000_b.png,images/train_2000/069.png_crop_2218_0000_ref.png,images/train_2000/069.png_crop_2218_0000_ref.png,B
test1,202,images/train_2000/069.png_crop_2275_0000_a.png,images/train_2000/069.png_crop_2275_0000_b.png,images/train_2000/069.png_crop_2275_0000_ref.png,images/train_2000/069.png_crop_2275_0000_ref.png,A
test1,203,images/train_2000/069.png_crop_255_0000_a.png,images/train_2000/069.png_crop_255_0000_b.png,images/train_2000/069.png_crop_255_0000_ref.png,images/train_2000/069.png_crop_255_0000_ref.png,B
test1,204,images/train_2000/069.png_crop_2973_0000_a.png,images/train_2000/069.png_crop_2973_0000_b.png,images/train_2000/069.png_crop_2973_0000_ref.png,images/train_2000/069.png_crop_2973_0000_ref.png,B
test1,205,images/train_2000/069.png_crop_2996_0000_a.png,images/train_2000/069.png_crop_2996_0000_b.png,images/train_2000/069.png_crop_2996_0000_ref.png,images/train_2000/069.png_crop_2996_0000_ref.png,B
test1,206,images/train_2000/069.png_crop_3112_0000_a.png,images/train_2000/069.png_crop_3112_0000_b.png,images/train_2000/069.png_crop_3112_0000_ref.png,images/train_2000/069.png_crop_3112_0000_ref.png,B
test1,207,images/train_2000/069.png_crop_327_0000_a.png,images/train_2000/069.png_crop_327_0000_b.png,images/train_2000/069.png_crop_327_0000_ref.png,images/train_2000/069.png_crop_327_0000_ref.png,A
test1,208,images/train_2000/069.png_crop_3383_0000_a.png,images/train_2000/069.png_crop_3383_0000_b.png,images/train_2000/069.png_crop_3383_0000_ref.png,images/train_2000/069.png_crop_3383_0000_ref.png,A
test1,209,images/train_2000/069.png_crop_3570_0000_a.png,images/train_2000/069.png_crop_3570_0000_b.png,images/train_2000/069.png_crop_3570_0000_ref.png,images/train_2000/069.png_crop_3570_0000_ref.png,A
test1,210,images/train_2000/069.png_crop_3780_0000_a.png,images/train_2000/069.png_crop_3780_0000_b.png,images/train_2000/069.png_crop_3780_0000_ref.png,images/train_2000/069.png_crop_3780_0000_ref.png,B
test1,211,images/train_2000/069.png_crop_3785_0000_a.png,images/train_2000/069.png_crop_3785_0000_b.png,images/train_2000/069.png_crop_3785_0000_ref.png,images/train_2000/069.png_crop_3785_0000_ref.png,B
test1,212,images/train_2000/069.png_crop_3929_0000_a.png,images/train_2000/069.png_crop_3929_0000_b.png,images/train_2000/069.png_crop_3929_0000_ref.png,images/train_2000/069.png_crop_3929_0000_ref.png,B
test1,213,images/train_2000/069.png_crop_4351_0000_a.png,images/train_2000/069.png_crop_4351_0000_b.png,images/train_2000/069.png_crop_4351_0000_ref.png,images/train_2000/069.png_crop_4351_0000_ref.png,B
test1,214,images/train_2000/069.png_crop_4491_0000_a.png,images/train_2000/069.png_crop_4491_0000_b.png,images/train_2000/069.png_crop_4491_0000_ref.png,images/train_2000/069.png_crop_4491_0000_ref.png,B
test1,215,images/train_2000/069.png_crop_4718_0000_a.png,images/train_2000/069.png_crop_4718_0000_b.png,images/train_2000/069.png_crop_4718_0000_ref.png,images/train_2000/069.png_crop_4718_0000_ref.png,A
test1,216,images/train_2000/069.png_crop_5000_0000_a.png,images/train_2000/069.png_crop_5000_0000_b.png,images/train_2000/069.png_crop_5000_0000_ref.png,images/train_2000/069.png_crop_5000_0000_ref.png,A
test1,217,images/train_2000/069.png_crop_5214_0000_a.png,images/train_2000/069.png_crop_5214_0000_b.png,images/train_2000/069.png_crop_5214_0000_ref.png,images/train_2000/069.png_crop_5214_0000_ref.png,B
test1,218,images/train_2000/069.png_crop_5363_0000_a.png,images/train_2000/069.png_crop_5363_0000_b.png,images/train_2000/069.png_crop_5363_0000_ref.png,images/train_2000/069.png_crop_5363_0000_ref.png,A
test1,219,images/train_2000/069.png_crop_638_0000_a.png,images/train_2000/069.png_crop_638_0000_b.png,images/train_2000/069.png_crop_638_0000_ref.png,images/train_2000/069.png_crop_638_0000_ref.png,B
test1,220,images/train_2000/069.png_crop_738_0000_a.png,images/train_2000/069.png_crop_738_0000_b.png,images/train_2000/069.png_crop_738_0000_ref.png,images/train_2000/069.png_crop_738_0000_ref.png,B
